Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
5,1729272905907,18/10/2024 17:35:05,1729272894468,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_community,4
6,1729272905907,18/10/2024 17:35:05,1729272894468,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272905907,18/10/2024 17:35:05,1729272894469,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_police,3
8,1729272905907,18/10/2024 17:35:05,1729272894469,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,5
9,1729272905907,18/10/2024 17:35:05,1729272894469,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,5
10,1729272905907,18/10/2024 17:35:05,1729272894470,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_media,3
11,1729272905907,18/10/2024 17:35:05,1729272894470,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729272905907,18/10/2024 17:35:05,1729272894470,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,to figure out how people view institutions and politics in our society
13,1729272905907,18/10/2024 17:35:05,1729272894471,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,50711
1,1729272855586,18/10/2024 17:34:15,1729272855422,-4,18/10/2024 13:34:15,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272912014,18/10/2024 17:35:12,1729272911412,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_community,7
6,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,6
9,1729272912203,18/10/2024 17:35:12,1729272911414,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729272912203,18/10/2024 17:35:12,1729272911415,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_media,7
11,1729272912203,18/10/2024 17:35:12,1729272911415,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729272912203,18/10/2024 17:35:12,1729272911416,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,unknown
13,1729272912203,18/10/2024 17:35:12,1729272911416,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753975,dlgrsxtt,11890089,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1680x1050,1625x958,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,55994
1,1729272854954,18/10/2024 17:34:14,1729272854849,-5,18/10/2024 12:34:14,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272920140,18/10/2024 17:35:20,1729272920042,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,5
3,1729272920443,18/10/2024 17:35:20,1729272920043,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,3
5,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_community,3
6,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_police,3
8,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,6
9,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,1
10,1729272920443,18/10/2024 17:35:20,1729272920044,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729272920443,18/10/2024 17:35:20,1729272920045,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,3
12,1729272920443,18/10/2024 17:35:20,1729272920045,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,I think the purpose of this study is to see how people view hot topics.
13,1729272920443,18/10/2024 17:35:20,1729272920045,-5,18/10/2024 12:35:20,187086,12,questionnaire-xwu3,,40753977,acqztkcl,11890101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,65196
1,1729272865080,18/10/2024 17:34:25,1729272863293,-4,18/10/2024 13:34:23,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272906052,18/10/2024 17:35:06,1729272904326,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_community,7
6,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_police,7
8,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,7
9,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,7
10,1729272906679,18/10/2024 17:35:06,1729272904327,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_media,7
11,1729272906679,18/10/2024 17:35:06,1729272904328,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729272906679,18/10/2024 17:35:06,1729272904328,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,To understand interrelations
13,1729272906679,18/10/2024 17:35:06,1729272904328,-4,18/10/2024 13:35:04,187086,12,questionnaire-xwu3,,40753979,d1ijvtco,11890433,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x957,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,41035
1,1729272860650,18/10/2024 17:34:20,1729272860432,-5,18/10/2024 12:34:20,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729273011134,18/10/2024 17:36:51,1729273010952,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,1
3,1729273011281,18/10/2024 17:36:51,1729273010953,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
5,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_community,7
6,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,5
9,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,4
10,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_media,1
11,1729273011281,18/10/2024 17:36:51,1729273010954,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729273011281,18/10/2024 17:36:51,1729273010955,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,To analyze views on certain topics.
13,1729273011281,18/10/2024 17:36:51,1729273010955,-5,18/10/2024 12:36:50,187086,12,questionnaire-xwu3,,40753981,rpabhaf7,11890478,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1440x900,1440x787,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,150523
1,1729272870630,18/10/2024 17:34:30,1729272870198,1,18/10/2024 18:34:30,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272923024,18/10/2024 17:35:23,1729272922601,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729272923380,18/10/2024 17:35:23,1729272922602,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,3
9,1729272923380,18/10/2024 17:35:23,1729272922603,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,4
10,1729272923380,18/10/2024 17:35:23,1729272922603,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729272923380,18/10/2024 17:35:23,1729272922603,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729272923380,18/10/2024 17:35:23,1729272922603,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,Social response
13,1729272923380,18/10/2024 17:35:23,1729272922603,1,18/10/2024 18:35:22,187086,12,questionnaire-xwu3,,40753990,12aix7f5,11890088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 129.0.0.0,1440x900,1432x814,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,52405
1,1729272868914,18/10/2024 17:34:28,1729272868793,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753992,gd9r0ujg,11890114,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272911581,18/10/2024 17:35:11,1729272911317,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753992,gd9r0ujg,11890114,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729272911767,18/10/2024 17:35:11,1729272911318,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753992,gd9r0ujg,11890114,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729272911767,18/10/2024 17:35:11,1729272911318,-4,18/10/2024 13:35:11,187086,12,questionnaire-xwu3,,40753992,gd9r0ujg,11890114,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
