ParticipantID,DoB_month,DoB_year,5yr_US,SexAssigned,Gender,American Indian or Alaskan Native,Asian,Black or African American,Hispanic or Latino,Native Hawaiian or other Pacific Islander,White,Occupation,zipBorn,zip10,zipNow,IncBracket_growingUp,familySize_growingUp,parentsMarital,parentsEdu,partEdu,partIncome,partMarital,partNumChildren,parentsMarital_other,parentsEdu_other,partEdu_other
11890493,7,23,Yes,Male,Male,0,0,1,0,0,0,realtor,19008,19008,19008,"$45,500-$55,999",19,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890495,6,27,Yes,Male,Male,0,0,1,0,0,0,security,19008,19008,19008,"$25,001-$40,499",7,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,2,,,
11890496,10,27,Yes,Male,Male,0,0,1,0,0,0,counstruction,70535,70535,70535,"More than $78,000",5,Never married,Highschool degree,Highschool degree,"More than $80,000",Single,0,,,
11890497,11,22,Yes,Male,Male,0,0,1,0,0,0,Librarian,60647,60647,60647,"$45,500-$55,999",4,Married,Highschool degree,Some college,"$22,500-$42,999",Single,0,,,
11890499,6,50,Yes,Female,Female,0,0,0,0,0,1,bank controller,44129,44129,44133,"$56,000-$78,000",6,Married,Highschool degree,Bachelor's degree (4 years of college),"More than $80,000",Married,3,,,
11890500,8,21,Yes,Male,Male,0,0,1,0,0,0,Music Producer,63033,63031,63830,"$56,000-$78,000",5,Never married,Bachelor's degree (4 years of college),Highschool degree,"$12,501-$22,499",Single,0,,,
11890501,5,27,Yes,Female,Female,0,0,0,0,0,1,Gig worker,84062,84062,84062,"$25,001-$40,499",5,Married,Bachelor's degree (4 years of college),Some college,"$12,501-$22,499",Single,0,,,
11890502,4,52,Yes,Female,Female,0,0,1,0,0,0,HR Manager,11369,11369,23454,"$25,001-$40,499",5,Widowed,Highschool degree,Master's degree,"More than $80,000",Single,1,,,
11890510,9,34,Yes,Male,Male,0,0,1,0,0,0,Self-Employed,0,0,30238,"$45,500-$55,999",3,Married,Highschool degree,Doctoral degree,"$42,500-$80,000",Single,0,,,
11890511,11,44,Yes,Female,Female,0,0,1,0,0,0,Office manager,2125,2119,2125,"Less than $25,000",3,Never married,Some college,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,3,,,
11890515,10,33,Yes,Male,Male,0,0,0,0,0,1, Software Engineer,21875,21875,21875,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890518,9,24,Yes,Male,Male,0,0,1,0,0,0,sales,10002,10002,30002,"$56,000-$78,000",3,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
11890519,8,36,Yes,Female,Female,0,0,0,0,0,1, Software Engineer,90017,90017,90017,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,4,,,
11890520,9,25,Yes,Female,Female,0,0,0,0,0,1,software developer,60097,60097,60097,"$25,001-$40,499",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,1,,,
11890522,8,55,Yes,Male,Male,0,0,1,0,0,0,Gig Contractor,60616,60649,64082,"$56,000-$78,000",6,Widowed,Highschool degree,Some college,"$42,500-$80,000",Married,2,,,
11890523,9,29,Yes,Female,Female,0,0,0,0,0,1,Software Engineer,77901,77901,77901,"$45,500-$55,999",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,4,,,
11890524,2,43,Yes,Male,Male,0,0,1,1,0,0,online english tutor,33176,33176,33027,"More than $78,000",5,Never married,Master's degree,Associate's degree (2 years of college),"More than $80,000",Single,1,,,
11890529,1,32,Yes,Male,Male,0,0,1,0,0,0,Software Engineer,60601,60601,60603,"More than $78,000",5,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,2,,,
11890536,7,27,Yes,Female,Female,0,0,1,0,0,0,0,0,0,34655,"Less than $25,000",4,Never married,Highschool degree,Highschool degree,"Less than $12,500",Single,0,,,
11890539,7,37,Yes,Female,Female,0,0,1,0,0,0,Unemployed,77040,77040,77407,"$45,500-$55,999",4,Married,Highschool degree,Bachelor's degree (4 years of college),"Less than $12,500",Single,0,,,
11890540,1,47,Yes,Female,Female,0,0,0,0,0,1,Unemployed,53224,53224,40502,Don't know,2,Divorced,Bachelor's degree (4 years of college),Some college,"Less than $12,500",Single,1,,,
11890541,0,25,Yes,Female,Female,0,0,1,0,0,0,Office Manager,30033,78613,11218,"$25,001-$40,499",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890545,0,43,Yes,Female,Female,0,0,0,0,0,1,AI trainer,12010,12134,49221,"$25,001-$40,499",4,Married,Highschool degree,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890548,1,55,Yes,Male,Male,0,0,1,0,0,0,Educator,29203,29203,29209,"$45,500-$55,999",7,Married,Some highschool,Master's degree,"$42,500-$80,000",Married,4,,,
11890549,5,50,Yes,Male,Male,0,0,1,0,0,0,Hotel Manager,89506,89506,89031,"Less than $25,000",6,Married,Some highschool,Some college,"More than $80,000",Married,3,,,
11890552,0,28,Yes,Male,Male,0,0,1,0,0,0,business,43229,43229,43229,"$56,000-$78,000",8,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890553,2,30,Yes,Male,Male,0,0,0,0,0,1, Software Engineer,75201,75201,75201,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,1,,,
11890557,7,35,Yes,Male,Male,0,0,0,0,0,1,Clinical REsearch,61114,61114,60622,"More than $78,000",4,Never married,Master's degree,Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890558,2,36,Yes,Male,Male,0,0,0,0,0,1,Engineer,29588,29588,29588,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890565,3,25,Yes,Male,Male,0,0,1,0,0,0,Unemployed,48911,48911,48911,"Less than $25,000",3,Never married,Associate's degree (2 years of college),Associate's degree (2 years of college),"Less than $12,500",Single,0,,,
11890567,9,24,Yes,Male,Male,0,0,1,0,0,0,Ai training,99669,85226,85226,"$45,500-$55,999",4,Married,Doctoral degree,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890573,9,39,Yes,Male,Male,0,0,1,0,0,0,photographer,70115,70115,77090,"$25,001-$40,499",4,Divorced,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,0,,,
11890575,3,24,Yes,Male,Male,0,0,1,1,0,0,educator,78211,78211,78242,"$56,000-$78,000",8,Never married,Some college,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890576,9,38,Yes,Female,Female,0,0,0,0,0,1,sales,66203,46151,80003,"More than $78,000",4,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890577,11,20,Yes,Male,Male,0,0,1,0,0,0,Student,71130,98003,98092,Don't know,4,Never married,Highschool degree,Some college,"Less than $12,500",Single,0,,,
11890578,5,42,Yes,Female,Female,0,0,1,0,0,0,customer support Rep,77642,77642,77642,"More than $78,000",5,Divorced,Highschool degree,Highschool degree,"$22,500-$42,999",Married,1,,,
11890579,2,33,Yes,Male,Male,0,0,0,0,0,1,Data Analyst,19116,19116,19104,"$45,500-$55,999",4,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890581,7,30,Yes,Male,Male,0,0,0,0,0,1,Student,92411,92881,92881,"$25,001-$40,499",3,Married,Some college,Highschool degree,"$22,500-$42,999",Single,0,,,
11890586,2,34,Yes,Male,Male,0,0,0,0,0,1,Software Engineer,31520,31520,31520,"Less than $25,000",4,Married,Some college,Bachelor's degree (4 years of college),"$22,500-$42,999",Married,0,,,
11890587,10,27,Yes,Male,Male,0,0,0,0,0,1,IT,72653,72653,72653,"$25,001-$40,499",4,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890591,7,20,Yes,Female,Female,0,0,1,0,0,0,Babysitter,75043,75043,75043,Don't know,10,Married,Highschool degree,Highschool degree,"Less than $12,500",Single,0,,,
11890594,6,22,Yes,Female,Female,0,0,1,0,0,0,Pre-school Teacher,39046,39046,39157,Don't know,5,Never married,Bachelor's degree (4 years of college),Associate's degree (2 years of college),"$22,500-$42,999",Single,0,,,
11890598,7,29,Yes,Male,Male,0,0,0,0,0,1,information technology,10977,10977,10977,"More than $78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890601,7,28,Yes,Male,Male,0,0,0,0,0,1,Software Engineer,37370,37370,37370,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890602,6,38,Yes,Male,Male,0,0,0,0,0,1, Software Developer,62234,62234,62234,"$25,001-$40,499",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890607,10,38,Yes,Female,Female,0,0,1,0,0,0,Calls rep,52402,52402,52404,"$25,001-$40,499",6,Never married,Highschool degree,Highschool degree,"$22,500-$42,999",Single,2,,,
11890609,0,21,Yes,Female,Female,0,0,1,0,0,0,"Agriculture, food and natural resources",33156,33156,33156,"$56,000-$78,000",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890612,10,57,Yes,Female,Female,0,0,0,0,0,1,Administrative Clerk,49660,49660,49405,"$25,001-$40,499",4,Married,Highschool degree,Associate's degree (2 years of college),"More than $80,000",Married,2,,,
11890617,8,31,Yes,Female,Female,0,0,0,0,0,1,Software Developer,90247,90247,90247,"$25,001-$40,499",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890618,7,26,Yes,Male,Male,0,0,1,1,0,0,Research Associate,33157,33157,50010,"$25,001-$40,499",3,Divorced,Bachelor's degree (4 years of college),Master's degree,"$22,500-$42,999",Single,0,,,
11890619,5,39,Yes,Male,Male,0,0,1,0,0,0,Human resources representative,27703,27703,27703,"$25,001-$40,499",6,Married,Some highschool,Bachelor's degree (4 years of college),"Less than $12,500",Married,2,,,
11890620,6,25,Yes,Male,Male,0,0,1,1,0,0,Construction Manager,30303,30303,75247,"$25,001-$40,499",5,Widowed,Highschool degree,Highschool degree,"$42,500-$80,000",Single,0,,,
11890635,0,38,Yes,Female,Female,0,0,1,0,0,0,ESL Teacher,11201,11411,8691,"$45,500-$55,999",5,Divorced and remarried (one),Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890641,11,23,Yes,Female,Female,0,0,1,0,0,0,,92134,21060,21060,"More than $78,000",6,Divorced,Master's degree,Bachelor's degree (4 years of college),"Less than $12,500",Single,0,,,
11890646,6,42,Yes,Male,Male,0,0,1,1,0,0,Retail management,92807,92808,92883,"More than $78,000",4,Married,Master's degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Divorced,0,,,
11890647,3,23,Yes,Female,Female,0,0,0,0,0,1,stock associate,19134,19134,19135,"$25,001-$40,499",6,Widowed,Highschool degree,Some college,"$22,500-$42,999",Single,1,,,
11890651,5,27,Yes,Male,Male,0,0,0,0,0,1,Information Technology,98027,98027,98027,"More than $78,000",3,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890652,5,25,Yes,Male,Male,0,0,1,0,0,0,web developer,77002,77002,77002,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890655,6,43,No,Male,Male,0,0,1,0,0,0,sales manager,38126,38126,38106,"$56,000-$78,000",8,Married,Highschool degree,Associate's degree (2 years of college),"$42,500-$80,000",Married,2,,,
11890656,3,39,Yes,Male,Male,0,0,0,0,0,1,software engineer,10467,10467,10467,"$25,001-$40,499",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890659,11,44,Yes,Male,Male,0,0,0,0,0,1,Office Support,48640,48618,48618,"$45,500-$55,999",3,Married,Master's degree,Highschool degree,"$12,501-$22,499",Single,0,,,
11890660,0,38,Yes,Female,Female,0,0,0,0,0,1,"Software Developer
",32216,32216,32216,"$45,500-$55,999",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,0,,,
11890668,3,24,Yes,Female,Female,0,0,1,0,0,0,contract worker,60153,60153,60153,"$56,000-$78,000",5,Married,Associate's degree (2 years of college),Some college,"Less than $12,500",Single,0,,,
11890669,7,23,Yes,Male,Male,0,0,1,0,0,0,Engineer,10001,10003,10005,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
11890670,2,36,Yes,Female,Female,0,0,1,0,0,0,Unemployed,36521,36521,36521,"$25,001-$40,499",9,Never married,Highschool degree,Highschool degree,"$12,501-$22,499",Single,0,,,
11890672,7,26,Yes,Female,Female,0,1,1,0,0,0,student,22042,22191,22191,"More than $78,000",5,Married,Master's degree,Some college,"Less than $12,500",Single,3,,,
11890673,5,33,Yes,Male,Male,0,0,0,0,0,1,Billing machine operator,46254,46254,46254,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890674,3,60,Yes,Male,Male,0,0,0,0,0,1,Music production,21133,21133,21214,"$25,001-$40,499",4,Widowed,Some college,Some college,"$42,500-$80,000",Married,0,,,
11890675,0,42,Yes,Male,Male,0,0,0,0,0,1,Contract grant writer,60115,60115,3770,"More than $78,000",3,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,0,,,
11890678,6,63,Yes,Female,Female,0,0,0,0,0,1,Healthcare Manager,22302,22302,32751,"More than $78,000",5,Divorced,Master's degree,Associate's degree (2 years of college),"$22,500-$42,999",Divorced,1,,,
11890685,0,39,Yes,Female,Female,0,0,1,1,0,0,AI evaluator,74106,74127,74106,"$25,001-$40,499",9,Divorced,Some college,Highschool degree,"$22,500-$42,999",Married,3,,,
11890687,3,64,Yes,Female,Female,0,0,0,0,0,1,receptionist,28208,28208,28208,"$25,001-$40,499",9,__other,Some highschool,Highschool degree,"Less than $12,500",Single,1,deceased,,
11890690,3,39,Yes,Male,Male,0,0,0,0,0,1,Assistant Construction Manager,92801,92801,92602,"More than $78,000",5,Married,Highschool degree,Some college,"$42,500-$80,000",Divorced,3,,,
11890691,0,35,Yes,Male,Male,0,0,0,0,0,1,Controller,18702,18702,18705,"$56,000-$78,000",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890694,1,30,Yes,Male,Male,0,0,1,0,0,0,Financial associates,10118,10118,10118,"More than $78,000",7,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890696,3,54,Yes,Female,Female,0,0,0,0,0,1,Graphic Design,36116,36116,92879,"$56,000-$78,000",5,Divorced,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,5,,,
11890697,5,28,Yes,Male,Male,0,0,1,0,0,0,content moderator,30060,30060,30060,Don't know,3,Divorced,Some college,Bachelor's degree (4 years of college),"Less than $12,500",Single,0,,,
11890698,8,29,Yes,Male,Male,0,0,0,0,0,1,Software Developer,89436,89436,89436,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890699,1,42,Yes,Female,Female,0,0,0,0,0,1,Cashier,43906,43939,43935,"Less than $25,000",6,Married,Highschool degree,No highschool,"$22,500-$42,999",Married,0,,,
11890700,1,28,Yes,Male,Male,0,0,1,0,0,0,Financial Analyst,80252,80252,77002,"$45,500-$55,999",6,Married,Bachelor's degree (4 years of college),Master's degree,"$42,500-$80,000",Married,2,,,
11890701,4,39,Yes,Female,Female,0,0,0,0,0,1,Sales,15009,45690,28150,"$25,001-$40,499",7,Divorced and remarried (both),Associate's degree (2 years of college),Associate's degree (2 years of college),"$22,500-$42,999",Divorced,0,,,
11890705,0,31,Yes,Male,Male,0,0,0,0,0,1,customer service rep,73071,73071,73071,"Less than $25,000",5,Divorced,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$12,501-$22,499",Married,2,,,
11890706,5,33,Yes,Male,Male,0,0,0,0,0,1,Music producer,15206,15044,15206,"More than $78,000",4,Never married,Associate's degree (2 years of college),Associate's degree (2 years of college),"Less than $12,500",Single,0,,,
11890707,0,25,Yes,Female,Female,0,0,0,0,0,1,Speech Language Pathologist,53566,53504,53705,"$56,000-$78,000",5,Widowed,Master's degree,Master's degree,"$42,500-$80,000",Single,0,,,
11890709,11,44,Yes,Female,Female,0,0,1,0,0,0,Homemaker,35020,35020,36066,Don't know,3,Divorced,Some college,Associate's degree (2 years of college),"$42,500-$80,000",Married,0,,,
11890720,5,37,Yes,Male,Male,0,0,1,0,0,0,Sales manager,60617,60617,60617,"More than $78,000",4,Married,Master's degree,Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890724,1,26,Yes,Male,Male,0,0,1,0,0,0,Physiology Research,50613,50613,52240,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890730,9,40,Yes,Male,Male,0,0,1,0,0,0,Unemployed,90120,0,20878,"Less than $25,000",4,Widowed,Highschool degree,Some college,"Less than $12,500",Single,0,,,
11890731,2,23,Yes,Female,Female,0,0,1,1,0,0,Research Assistant,11434,11434,11434,"$56,000-$78,000",6,Married,Master's degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890732,6,25,Yes,Male,Male,0,0,1,0,0,0,Arts,20149,20149,20149,"More than $78,000",2,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890734,7,39,Yes,Male,Male,0,0,0,0,0,1,Educational consultant,47670,47670,47670,"$45,500-$55,999",4,Married,Bachelor's degree (4 years of college),Doctoral degree,"$42,500-$80,000",Single,0,,,
11890740,0,38,Yes,Female,Female,0,0,1,0,0,0,Unemployed,77092,32246,32218,"Less than $25,000",4,Never married,Highschool degree,Highschool degree,"$12,501-$22,499",Single,1,,,
11890741,11,39,Yes,Female,Female,0,0,1,0,0,0,Tax assessor,20736,20736,22553,"$56,000-$78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,0,,,
11890744,1,18,Yes,Male,Male,0,0,1,0,0,0,employe,30001,30001,30001,"More than $78,000",3,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890745,2,29,Yes,Female,Female,0,0,1,0,0,0,Customer support specialist,49507,49507,49505,"$25,001-$40,499",5,Divorced,Some college,Some college,"$22,500-$42,999",Single,1,,,
11890749,7,61,Yes,Female,Female,0,0,0,0,0,1,Retired,48024,48024,49544,"More than $78,000",5,Divorced,Some college,Some college,"$22,500-$42,999",Divorced,3,,,
11890750,9,72,Yes,Female,Female,0,0,0,0,0,1,Retired legal assistant,41760,41760,41074,"$56,000-$78,000",4,Divorced,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Divorced,2,,,
11890753,6,30,Yes,Female,Female,0,0,0,0,0,1,Management,95124,95124,95124,"$56,000-$78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
11890757,6,37,Yes,Female,Female,0,1,1,0,0,0,Client advocate,0,33428,30012,"Less than $25,000",3,Never married,Some college,Bachelor's degree (4 years of college),"$12,501-$22,499",Single,3,,,
11890759,4,43,Yes,Female,Female,0,0,1,0,0,0,Contract Specialist,11233,11233,98036,"Less than $25,000",3,__other,Highschool degree,Master's degree,"More than $80,000",Single,1,Widowed and remarried,,
11890762,2,23,Yes,Female,Female,0,0,1,1,0,0,Homemaker,78251,78249,77084,"More than $78,000",4,Married,Associate's degree (2 years of college),Associate's degree (2 years of college),"More than $80,000",Married,0,,,
11890766,0,28,Yes,Female,Female,0,1,0,0,1,1,Social Media Manager,11416,11416,11435,"$45,500-$55,999",6,Married,Some college,Associate's degree (2 years of college),"$42,500-$80,000",Married,2,,,
11890767,2,35,Yes,Female,Female,0,0,1,0,0,0,Freelance,30905,31707,31730,"$25,001-$40,499",3,Divorced,Associate's degree (2 years of college),Some college,"Less than $12,500",Single,0,,,
11890769,4,27,Yes,Male,Male,0,0,1,0,0,0,manager,19010,19010,19010,"$56,000-$78,000",8,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,3,,,
11890770,1,32,Yes,Male,Male,0,0,1,0,0,0,Software Engineer,30301,30301,30303,"More than $78,000",4,Married,Doctoral degree,Doctoral degree,"$42,500-$80,000",Married,2,,,
11890775,9,24,Yes,Male,Male,0,0,1,0,0,0,sales and retail,10003,10003,30003,"$56,000-$78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,1,,,
11890781,0,29,Yes,Male,Male,0,0,1,0,0,0,software developer ,99144,99144,99144,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Doctoral degree,"More than $80,000",Married,2,,,
11890784,11,72,Yes,Male,Male,0,0,1,0,0,0,Retired,42240,42240,37042,"Less than $25,000",6,__other,Highschool degree,Some college,"$12,501-$22,499",Divorced,0,Deceased,,
11890789,6,45,Yes,Female,Female,0,0,1,0,0,0,certified nursing assistant,27587,19144,27587,"$25,001-$40,499",6,Never married,Highschool degree,Highschool degree,"$22,500-$42,999",Single,0,,,
11890797,4,28,Yes,Female,Female,0,0,1,0,0,0,Business Management and Administration,10118,10118,10118,"$56,000-$78,000",6,Married,Bachelor's degree (4 years of college),Master's degree,"More than $80,000",Married,1,,,
